;CowCode;Date;Customer number;BW Delta Process: Up;Base price;Price Modifier Fat;Subsidy Area;Farm Price Per Liter;Content Bacteria Cou;Content Lactose Perc;Income Per Day Per C;Subsidy Per Liter;Price Modifier Prote;Record Update Date;Records source;Sample Type;Record Insert Date;Cow Name;Price High;Days Milking;Average daily milkin;Average daily produc;Content Cell count;Content fat percent;Content fat per prot;Content protein perc;Content urea percent;Farm average product;Feeding total;Content Freezing Poi;Content FFA;Content VHBI;Content Fat Per Prot;Feeding minutes tota;Feed per milk ratio;Feed usage percent f;Feed usage percent f;Leftover total;Milking Last 24 hour;Production change;Production today;Production Yesterday;Passess Last 24 h;Total today;Total production fro;Max Analysis date;Analyis Date;Price date;Last Content Cell Co;Last Content Fat Per;Last Content Protein;Last Content Urea Pe;Weight average;Production period;Price Low;Price Average;Purchased feed cost;Weight Average Diffe;Feeding forecast
53;105,Mittumaari,Hiehot 2,0,,,,,0.0,0,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
54;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
55;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
56;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
57;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
58;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
59;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
60;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170210;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
61;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170211;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
62;106,Mymmeli,Hiehot 2,0,,,,,0.0,0,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
63;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
64;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
65;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
66;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
67;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
68;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
69;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170210;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
70;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170211;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
71;108,Muratti,Hiehot 2,0,,,,,0.0,0,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
72;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
73;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
74;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
75;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
76;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
77;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
78;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170210;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
79;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170211;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
80;109,Mia,Hiehot 2,0,,,,,0.0,0,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
81;11,Kissankello,VMS lehmät 2,2,69,,55.49,53.51,3.1,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
82;11,Kissankello,VMS lehmät 2,2,70,,47.50,52.02,2.7,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
83;11,Kissankello,VMS lehmät 2,2,71,,57.36,53.53,2.7,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
84;11,Kissankello,VMS lehmät 2,2,72,,48.04,51.54,2.4,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
85;11,Kissankello,VMS lehmät 2,2,73,,53.22,52.86,2.6,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
86;11,Kissankello,VMS lehmät 2,2,89,,56.46,52.33,3.7,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
87;11,Kissankello,VMS lehmät 2,2,90,,51.11,52.73,3.7,;20170210;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
88;11,Kissankello,VMS lehmät 2,2,91,,52.53,52.02,3.9,;20170211;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
89;11,Kissankello,VMS lehmät 2,2,92,,52.82,52.14,3.9,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
90;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
91;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
92;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
93;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
94;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
95;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
96;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170210;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
97;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170211;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
98;110,Mirri,Hiehot 2,0,,,,,0.0,0,;20170212;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
99;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
100;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
101;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
102;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170123;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
103;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170124;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
104;112,Milli,Hiehot 2,0,,,,,0.0,0,;20170209;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
105;113,Mustikka,Hiehot 2,0,,,,,0.0,0,;20170120;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
106;113,Mustikka,Hiehot 2,0,,,,,0.0,0,;20170121;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
107;113,Mustikka,Hiehot 2,0,,,,,0.0,0,;20170122;95096;;0.35;0.0025;C1;0.0;0.0;0.0;0.0;0.079;0.006999999999999999;0;dr;;0;;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0435;0.0351;24.0;0.0;0;0.0;0.0;0.0;0.0;0.0
